,type3,project_num,tasks,task_num,detail1,detail1_num,detail2,detail2_num,detail3,value
2445,projects,3,tasks,15,applications,2,createdAt,,,2022-05-25T10:18:43.909Z
2446,projects,3,tasks,15,applications,2,updatedAt,,,2022-05-25T10:18:44.282Z
2447,projects,3,tasks,15,applications,2,status,,,PENDING
2448,projects,3,tasks,15,applications,2,user,id,,763f8233-a8a5-464b-9412-65b2f539b580
2449,projects,3,tasks,15,applications,2,user,username,,e_Praiz
2450,projects,3,tasks,15,applications,2,user,createdAt,,2022-05-06T07:39:34.984Z
2451,projects,3,tasks,15,applications,2,user,threepids,0,metamask
2452,projects,3,tasks,15,applications,2,user,threepids,0,0x9792AA84349a86f41DdeA445faA05B040330359c
2453,projects,3,tasks,15,applications,2,user,threepids,1,discord
2454,projects,3,tasks,15,applications,2,user,threepids,1,9.60485E+17
2455,projects,3,tasks,15,applications,3,id,,,5974af0d-1aaf-4c8b-b682-736b42f85327
2456,projects,3,tasks,15,applications,3,createdAt,,,2022-05-26T05:25:48.791Z
2457,projects,3,tasks,15,applications,3,updatedAt,,,2022-05-26T05:25:49.242Z
2458,projects,3,tasks,15,applications,3,status,,,PENDING
2459,projects,3,tasks,15,applications,3,user,id,,1c861af2-68e5-4f99-8ad4-f48d0b18839d
2460,projects,3,tasks,15,applications,3,user,username,,Garbanzo
2461,projects,3,tasks,15,applications,3,user,createdAt,,2022-05-21T07:37:17.511Z
2462,projects,3,tasks,15,applications,3,user,threepids,0,metamask
2463,projects,3,tasks,15,applications,3,user,threepids,0,0x43B16A69adDcf020F51899671c0bb7ef53D39673
2464,projects,3,tasks,15,applications,3,user,threepids,1,discord
2465,projects,3,tasks,15,applications,3,user,threepids,1,3.86919E+17
2466,projects,3,tasks,15,submissions,0,id,,,84ec631d-91f0-48c0-9a14-30eaa0ee141e
2467,projects,3,tasks,15,submissions,0,createdAt,,,2022-05-21T01:04:30.043Z
2468,projects,3,tasks,15,submissions,0,updatedAt,,,2022-05-21T01:04:30.043Z
2469,projects,3,tasks,15,submissions,0,status,,,PENDING
2470,projects,3,tasks,15,submissions,0,user,id,,dc6c172d-d8e7-4903-a992-f6d00264e169
2471,projects,3,tasks,15,submissions,0,user,username,,Ahmad09
2472,projects,3,tasks,15,submissions,0,user,createdAt,,2022-05-20T13:54:20.281Z
2473,projects,3,tasks,15,submissions,0,user,threepids,0,discord
2474,projects,3,tasks,15,submissions,0,user,threepids,0,8.08184E+17
2475,projects,3,tasks,15,submissions,0,user,threepids,1,metamask
2476,projects,3,tasks,15,submissions,0,user,threepids,1,0x8BD8B8f954A5703FeA6ADB62Aa231243a3284dE9
2477,projects,3,tasks,15,submissions,1,id,,,3674bac0-0546-4155-8d6c-910d40db4d0d
2478,projects,3,tasks,15,submissions,1,createdAt,,,2022-05-21T05:40:22.042Z
2479,projects,3,tasks,15,submissions,1,updatedAt,,,2022-05-21T05:40:22.042Z
2480,projects,3,tasks,15,submissions,1,status,,,PENDING
2481,projects,3,tasks,15,submissions,1,user,id,,b45dcfe6-21e7-477d-96f3-ba5075fc28af
2482,projects,3,tasks,15,submissions,1,user,username,,Romko
2483,projects,3,tasks,15,submissions,1,user,createdAt,,2022-02-28T22:15:16.703Z
2484,projects,3,tasks,15,submissions,1,user,threepids,0,discord
2485,projects,3,tasks,15,submissions,1,user,threepids,0,4.97051E+17
2486,projects,3,tasks,15,submissions,1,user,threepids,1,metamask
2487,projects,3,tasks,15,submissions,1,user,threepids,1,0x7292667C8A55bd56d496D2EDcB5Cfb37D554f943
2488,projects,3,tasks,15,submissions,1,user,threepids,2,github
2489,projects,3,tasks,15,submissions,1,user,threepids,2,90384222
2490,projects,3,tasks,15,submissions,2,id,,,09091ef9-1346-4245-819a-1faeadb7a4d3
2491,projects,3,tasks,15,submissions,2,createdAt,,,2022-05-21T09:56:25.943Z
2492,projects,3,tasks,15,submissions,2,updatedAt,,,2022-05-21T09:56:25.943Z
2493,projects,3,tasks,15,submissions,2,status,,,PENDING
2494,projects,3,tasks,15,submissions,2,user,id,,cc7a4f13-23d1-48de-b4c2-91ca39c3c056
2495,projects,3,tasks,15,submissions,2,user,username,,TrioTapo
2496,projects,3,tasks,15,submissions,2,user,createdAt,,2022-05-21T08:36:42.517Z
2497,projects,3,tasks,15,submissions,2,user,threepids,0,discord
2498,projects,3,tasks,15,submissions,2,user,threepids,0,6.8253E+17
2499,projects,3,tasks,15,submissions,2,user,threepids,1,metamask
2500,projects,3,tasks,15,submissions,2,user,threepids,1,0xd540f4fE3b96695e323E3907c2B8Cf8655e0244c
2501,projects,3,tasks,15,submissions,3,id,,,ba456c91-353a-49f2-be6d-dbe677bb5b42
2502,projects,3,tasks,15,submissions,3,createdAt,,,2022-05-21T10:02:09.836Z
2503,projects,3,tasks,15,submissions,3,updatedAt,,,2022-05-21T10:02:09.836Z
2504,projects,3,tasks,15,submissions,3,status,,,PENDING
2505,projects,3,tasks,15,submissions,3,user,id,,89f68a45-cc1c-4b13-8a5c-a4cc2addf6a2
2506,projects,3,tasks,15,submissions,3,user,username,,Garbanzo0813
2507,projects,3,tasks,15,submissions,3,user,createdAt,,2022-05-21T08:13:55.468Z
2508,projects,3,tasks,15,submissions,4,id,,,dd25e811-327b-4a7c-bdf4-c3a0b7e84bbb
2509,projects,3,tasks,15,submissions,4,createdAt,,,2022-05-21T10:32:33.299Z
2510,projects,3,tasks,15,submissions,4,updatedAt,,,2022-05-21T10:32:33.299Z
2511,projects,3,tasks,15,submissions,4,status,,,PENDING
2512,projects,3,tasks,15,submissions,4,user,id,,8b43d7d9-8008-4585-a835-2a0a209bf026
2513,projects,3,tasks,15,submissions,4,user,username,,korzhon
2514,projects,3,tasks,15,submissions,4,user,createdAt,,2022-05-21T09:16:30.413Z
2515,projects,3,tasks,15,submissions,4,user,threepids,0,discord
2516,projects,3,tasks,15,submissions,4,user,threepids,0,9.11957E+17
2517,projects,3,tasks,15,submissions,4,user,threepids,1,metamask
2518,projects,3,tasks,15,submissions,4,user,threepids,1,0x945a72e8A8d6DFB56D49C8da98Ad4E53b3Bd9C28
2519,projects,3,tasks,15,submissions,5,id,,,8d7bafc1-0157-4d79-998b-9bc36d9b997b
2520,projects,3,tasks,15,submissions,5,createdAt,,,2022-05-22T01:43:18.804Z
2521,projects,3,tasks,15,submissions,5,updatedAt,,,2022-05-22T01:43:18.804Z
2522,projects,3,tasks,15,submissions,5,status,,,PENDING
2523,projects,3,tasks,15,submissions,5,user,id,,3d2e1030-4873-4ba5-89dc-9e54f16f0fe0
2524,projects,3,tasks,15,submissions,5,user,username,,stride
2525,projects,3,tasks,15,submissions,5,user,createdAt,,2022-02-14T11:26:40.007Z
2526,projects,3,tasks,15,submissions,5,user,threepids,0,github
2527,projects,3,tasks,15,submissions,5,user,threepids,0,103818504
2528,projects,3,tasks,15,submissions,5,user,threepids,1,metamask
2529,projects,3,tasks,15,submissions,5,user,threepids,1,0xC90bF9615CabE68290bdE31828c46F1B980b1cc8
2530,projects,3,tasks,15,submissions,5,user,threepids,2,discord
2531,projects,3,tasks,15,submissions,5,user,threepids,2,8.2706E+17
2532,projects,3,tasks,15,submissions,5,user,threepids,3,phantom
2533,projects,3,tasks,15,submissions,5,user,threepids,3,5bdmunodcUSy5xSC7iBBrrWEGFcN2YSrkGgkjQzbw5B8
2534,projects,3,tasks,15,submissions,6,id,,,a578cb6f-6b1d-48f3-9f39-39c8bd71e66a
2535,projects,3,tasks,15,submissions,6,createdAt,,,2022-05-21T20:24:45.237Z
2536,projects,3,tasks,15,submissions,6,updatedAt,,,2022-05-21T20:24:45.237Z
2537,projects,3,tasks,15,submissions,6,status,,,PENDING
2538,projects,3,tasks,15,submissions,6,user,id,,29ca17a2-07ee-479c-9532-7fe9d4d7ae17
2539,projects,3,tasks,15,submissions,6,user,username,,muzukashii
2540,projects,3,tasks,15,submissions,6,user,createdAt,,2022-05-21T14:06:32.479Z
2541,projects,3,tasks,15,submissions,6,user,threepids,0,discord
2542,projects,3,tasks,15,submissions,6,user,threepids,0,3.02067E+17
2543,projects,3,tasks,15,submissions,6,user,threepids,1,metamask
2544,projects,3,tasks,15,submissions,6,user,threepids,1,0x860b68c636c8cDFF2617Ec62611372cfF57d60bC
2545,projects,3,tasks,15,submissions,7,id,,,636f6375-d50d-4c6e-a9a3-8e61844d54d8
2546,projects,3,tasks,15,submissions,7,createdAt,,,2022-05-21T10:20:16.160Z
2547,projects,3,tasks,15,submissions,7,updatedAt,,,2022-05-23T12:25:15.968Z
2548,projects,3,tasks,15,submissions,7,status,,,PENDING
2549,projects,3,tasks,15,submissions,7,user,id,,1c861af2-68e5-4f99-8ad4-f48d0b18839d
2550,projects,3,tasks,15,submissions,7,user,username,,Garbanzo
2551,projects,3,tasks,15,submissions,7,user,createdAt,,2022-05-21T07:37:17.511Z
2552,projects,3,tasks,15,submissions,7,user,threepids,0,metamask
2553,projects,3,tasks,15,submissions,7,user,threepids,0,0x43B16A69adDcf020F51899671c0bb7ef53D39673
2554,projects,3,tasks,15,submissions,7,user,threepids,1,discord
2555,projects,3,tasks,15,submissions,7,user,threepids,1,3.86919E+17
2556,projects,3,tasks,15,submissions,8,id,,,66555810-4a85-4f88-aabe-47bf19ade826
2557,projects,3,tasks,15,submissions,8,createdAt,,,2022-05-23T13:15:38.271Z
2558,projects,3,tasks,15,submissions,8,updatedAt,,,2022-05-23T13:15:38.271Z
2559,projects,3,tasks,15,submissions,8,status,,,PENDING
2560,projects,3,tasks,15,submissions,8,user,id,,83f5fe49-0953-4ae4-bece-42a5c697a609
2561,projects,3,tasks,15,submissions,8,user,username,,hamzat_iii
2562,projects,3,tasks,15,submissions,8,user,createdAt,,2022-04-11T21:33:19.981Z
2563,projects,3,tasks,15,submissions,8,user,threepids,0,metamask
2564,projects,3,tasks,15,submissions,8,user,threepids,0,0xD74Eb9BA283d408199b31223966c51D4AaD1942f
2565,projects,3,tasks,15,submissions,8,user,threepids,1,discord
2566,projects,3,tasks,15,submissions,8,user,threepids,1,9.59765E+17
2567,projects,3,tasks,15,submissions,9,id,,,e20dcffc-9600-4641-9550-f7549bcdbee3
2568,projects,3,tasks,15,submissions,9,createdAt,,,2022-05-21T00:30:57.616Z
2569,projects,3,tasks,15,submissions,9,updatedAt,,,2022-05-26T19:17:09.874Z
2570,projects,3,tasks,15,submissions,9,status,,,PENDING
2571,projects,3,tasks,15,submissions,9,user,id,,e6fc2d6d-93af-4d42-9bfd-092742d1170a
2572,projects,3,tasks,15,submissions,9,user,username,,Azub
2573,projects,3,tasks,15,submissions,9,user,createdAt,,2022-05-21T00:20:36.003Z
2574,projects,3,tasks,15,submissions,9,user,threepids,0,discord
2575,projects,3,tasks,15,submissions,9,user,threepids,0,3.26648E+17
2576,projects,3,tasks,15,submissions,9,user,threepids,1,metamask
2577,projects,3,tasks,15,submissions,9,user,threepids,1,0x7C50aCcd5125d846Bc49A71D77E366De2eFbd222
2578,projects,3,tasks,16,id,,,,,0f6a6357-e971-48c0-b032-6de984ac7ee9
2579,projects,3,tasks,16,name,,,,,Metrics and Insights Contributor
2580,projects,3,tasks,16,status,,,,,IN_REVIEW
2581,projects,3,tasks,16,priority,,,,,HIGH
2582,projects,3,tasks,16,tags,0,label,,,bounty
2583,projects,3,tasks,16,tags,1,label,,,ops
2584,projects,3,tasks,16,tags,2,label,,,assigned
2585,projects,3,tasks,16,tags,3,label,,,data analysis
2586,projects,3,tasks,16,createdAt,,,,,2022-05-17T21:16:10.948Z
2587,projects,3,tasks,16,updatedAt,,,,,2022-05-27T12:23:57.346Z
2588,projects,3,tasks,16,doneAt,,,,,
2589,projects,3,tasks,16,rewards,0,id,,,d5a25b75-7bd5-463e-a1a5-170d1f5b96cb
2590,projects,3,tasks,16,rewards,0,amount,,,2000000000
2591,projects,3,tasks,16,rewards,0,peggedToUsd,,,FALSE
2592,projects,3,tasks,16,rewards,0,token,type,,ERC20
2593,projects,3,tasks,16,rewards,0,token,name,,USD Coin
2594,projects,3,tasks,16,rewards,0,token,symbol,,USDC
2595,projects,3,tasks,16,rewards,0,token,network,name,Ethereum Mainnet
2596,projects,3,tasks,16,rewards,0,token,network,slug,ethereum-mainnet
2597,projects,3,tasks,16,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5
2598,projects,3,tasks,16,owners,0,username,,,Anukriti
2599,projects,3,tasks,16,owners,0,createdAt,,,2022-01-24T14:26:43.788Z
2600,projects,3,tasks,16,owners,0,threepids,0,source,discord
2601,projects,3,tasks,16,owners,0,threepids,0,threepid,8.95719E+17
2602,projects,3,tasks,16,owners,1,id,,,3dee4304-3e93-48db-91ba-a2a1c6eb20c9
2603,projects,3,tasks,16,owners,1,username,,,Aclay
2604,projects,3,tasks,16,owners,1,createdAt,,,2022-04-28T15:30:02.290Z
2605,projects,3,tasks,16,owners,1,threepids,0,source,discord
2606,projects,3,tasks,16,owners,1,threepids,0,threepid,8.33602E+17
2607,projects,3,tasks,16,assignees,0,id,,,dd62ed4c-7954-4dca-a5af-e0a54e3b31a9
2608,projects,3,tasks,16,assignees,0,username,,,Fabs
2609,projects,3,tasks,16,assignees,0,createdAt,,,2022-01-20T11:01:58.146Z
2610,projects,3,tasks,16,assignees,0,threepids,0,source,discord
2611,projects,3,tasks,16,assignees,0,threepids,0,threepid,2.5432E+17
2612,projects,3,tasks,16,assignees,0,threepids,1,source,metamask
2613,projects,3,tasks,16,assignees,0,threepids,1,threepid,0xbF0f24fD34bC76CD6d8Eb37cc99d4477ed3a98FB
2614,projects,3,tasks,16,submissions,0,id,,,4089d3cb-54e0-4cb4-a10f-08e692ff933d
2615,projects,3,tasks,16,submissions,0,createdAt,,,2022-05-20T17:28:29.621Z
2616,projects,3,tasks,16,submissions,0,updatedAt,,,2022-05-20T17:28:29.621Z
2617,projects,3,tasks,16,submissions,0,status,,,PENDING
2618,projects,3,tasks,16,submissions,0,user,id,,a84feb5c-4230-42cc-b9f7-b9a27de9cacb
2619,projects,3,tasks,16,submissions,0,user,username,,yamanjain
2620,projects,3,tasks,16,submissions,0,user,createdAt,,2022-05-20T17:22:51.256Z
2621,projects,3,tasks,16,submissions,0,user,threepids,0,github
2622,projects,3,tasks,16,submissions,0,user,threepids,0,20358184
2623,projects,3,tasks,16,submissions,0,user,threepids,1,metamask
2624,projects,3,tasks,16,submissions,0,user,threepids,1,0x9F859C9C44F00F65b13422672b469A7Fb1c0Fd41
2625,projects,3,tasks,16,submissions,1,id,,,5577d992-5c17-4b4a-bea2-2a27dea1c919
2626,projects,3,tasks,16,submissions,1,createdAt,,,2022-05-23T13:49:33.724Z
2627,projects,3,tasks,16,submissions,1,updatedAt,,,2022-05-23T13:49:33.724Z
2628,projects,3,tasks,16,submissions,1,status,,,PENDING
2629,projects,3,tasks,16,submissions,1,user,id,,5e89ce4e-8214-4674-87c3-6bc49c096ef8
2630,projects,3,tasks,16,submissions,1,user,username,,Lotan
2631,projects,3,tasks,16,submissions,1,user,createdAt,,2022-05-23T13:34:25.734Z
2632,projects,3,tasks,16,submissions,1,user,threepids,0,metamask
2633,projects,3,tasks,16,submissions,1,user,threepids,0,0x14C1a8628d4Bf79FB9142c15200d3E8Db34F59E6
2634,projects,3,tasks,16,submissions,1,user,threepids,1,discord
2635,projects,3,tasks,16,submissions,1,user,threepids,1,7.72862E+17
2636,projects,3,tasks,16,submissions,2,id,,,e38d0f19-d1bb-4615-9c1f-17f321337eeb
2637,projects,3,tasks,16,submissions,2,createdAt,,,2022-05-24T02:31:28.765Z
2638,projects,3,tasks,16,submissions,2,updatedAt,,,2022-05-24T11:25:53.379Z
2639,projects,3,tasks,16,submissions,2,status,,,PENDING
2640,projects,3,tasks,16,submissions,2,user,id,,14a8529f-9e18-4fb2-b49e-4136b04c15b3
2641,projects,3,tasks,16,submissions,2,user,username,,Shini
2642,projects,3,tasks,16,submissions,2,user,createdAt,,2022-04-27T10:33:06.989Z
2643,projects,3,tasks,16,submissions,2,user,threepids,0,discord
2644,projects,3,tasks,16,submissions,2,user,threepids,0,5.87563E+17
2645,projects,3,tasks,16,submissions,2,user,threepids,1,metamask
2646,projects,3,tasks,16,submissions,2,user,threepids,1,0x130c6e224f45B38b93268d7e5E79Db4bE30738Ff
2647,projects,3,tasks,17,id,,,,,d7bddc7b-e45b-4d9b-80b9-33926b172229
2648,projects,3,tasks,17,name,,,,,DAO Tooler
2649,projects,3,tasks,17,status,,,,,IN_REVIEW
2650,projects,3,tasks,17,priority,,,,,HIGH
2651,projects,3,tasks,17,tags,0,label,,,bounty
2652,projects,3,tasks,17,tags,1,label,,,ops
2653,projects,3,tasks,17,tags,2,label,,,tools
2654,projects,3,tasks,17,createdAt,,,,,2022-05-14T19:21:48.264Z
2655,projects,3,tasks,17,updatedAt,,,,,2022-05-27T21:52:46.627Z
2656,projects,3,tasks,17,doneAt,,,,,
2657,projects,3,tasks,17,rewards,0,id,,,940b089c-d4fb-4c83-acff-886e56ee7492
2658,projects,3,tasks,17,rewards,0,amount,,,1000000000
2659,projects,3,tasks,17,rewards,0,peggedToUsd,,,FALSE
2660,projects,3,tasks,17,rewards,0,token,type,,ERC20
2661,projects,3,tasks,17,rewards,0,token,name,,USD Coin
2662,projects,3,tasks,17,rewards,0,token,symbol,,USDC
2663,projects,3,tasks,17,rewards,0,token,network,name,Ethereum Mainnet
2664,projects,3,tasks,17,rewards,0,token,network,slug,ethereum-mainnet
2665,projects,3,tasks,17,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5
2666,projects,3,tasks,17,owners,0,username,,,Anukriti
2667,projects,3,tasks,17,owners,0,createdAt,,,2022-01-24T14:26:43.788Z
2668,projects,3,tasks,17,owners,0,threepids,0,source,discord
2669,projects,3,tasks,17,owners,0,threepids,0,threepid,8.95719E+17
2670,projects,3,tasks,17,owners,1,id,,,8d068287-c1ed-4180-92f4-cba3987b2e60
2671,projects,3,tasks,17,owners,1,username,,,Spectra CryptoVerse
2672,projects,3,tasks,17,owners,1,createdAt,,,2022-02-10T22:07:03.970Z
2673,projects,3,tasks,17,owners,1,threepids,0,source,metamask
2674,projects,3,tasks,17,owners,1,threepids,0,threepid,0x96FBd75834FD9498f8b1E485D29541e74b8E6Ac7
2675,projects,3,tasks,17,owners,1,threepids,1,source,discord
2676,projects,3,tasks,17,owners,1,threepids,1,threepid,7.35968E+17
2677,projects,3,tasks,17,owners,2,id,,,3dee4304-3e93-48db-91ba-a2a1c6eb20c9
2678,projects,3,tasks,17,owners,2,username,,,Aclay
2679,projects,3,tasks,17,owners,2,createdAt,,,2022-04-28T15:30:02.290Z
2680,projects,3,tasks,17,owners,2,threepids,0,source,discord
2681,projects,3,tasks,17,owners,2,threepids,0,threepid,8.33602E+17
2682,projects,3,tasks,17,assignees,0,id,,,335d9be2-8147-4df3-a36c-98be62d1559d
2683,projects,3,tasks,17,assignees,0,username,,,ifun
2684,projects,3,tasks,17,assignees,0,createdAt,,,2022-03-17T07:16:46.718Z
2685,projects,3,tasks,17,assignees,0,threepids,0,source,metamask
2686,projects,3,tasks,17,assignees,0,threepids,0,threepid,0x51d93270eA1aD2ad0506c3BE61523823400E114C
2687,projects,3,tasks,17,assignees,0,threepids,1,source,discord
2688,projects,3,tasks,17,assignees,0,threepids,1,threepid,9.28719E+17
2689,projects,3,tasks,18,id,,,,,95aaebc4-ee3c-42dc-ac65-04781486b069
2690,projects,3,tasks,18,name,,,,,DAO Cartographer
2691,projects,3,tasks,18,status,,,,,IN_REVIEW
2692,projects,3,tasks,18,priority,,,,,MEDIUM
2693,projects,3,tasks,18,tags,0,label,,,ops
2694,projects,3,tasks,18,tags,1,label,,,assigned
2695,projects,3,tasks,18,tags,2,label,,,bounty
2696,projects,3,tasks,18,createdAt,,,,,2022-05-14T19:02:59.135Z
2697,projects,3,tasks,18,updatedAt,,,,,2022-05-27T16:42:49.304Z
2698,projects,3,tasks,18,doneAt,,,,,
2699,projects,3,tasks,18,rewards,0,id,,,40d6d05e-a076-49bc-8264-309badfb59ba
2700,projects,3,tasks,18,rewards,0,amount,,,360000000
2701,projects,3,tasks,18,rewards,0,peggedToUsd,,,FALSE
2702,projects,3,tasks,18,rewards,0,token,type,,ERC20
2703,projects,3,tasks,18,rewards,0,token,name,,USD Coin
2704,projects,3,tasks,18,rewards,0,token,symbol,,USDC
2705,projects,3,tasks,18,rewards,0,token,network,name,Ethereum Mainnet
2706,projects,3,tasks,18,rewards,0,token,network,slug,ethereum-mainnet
2707,projects,3,tasks,18,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5
2708,projects,3,tasks,18,owners,0,username,,,Anukriti
2709,projects,3,tasks,18,owners,0,createdAt,,,2022-01-24T14:26:43.788Z
2710,projects,3,tasks,18,owners,0,threepids,0,source,discord
2711,projects,3,tasks,18,owners,0,threepids,0,threepid,8.95719E+17
2712,projects,3,tasks,18,owners,1,id,,,3dee4304-3e93-48db-91ba-a2a1c6eb20c9
2713,projects,3,tasks,18,owners,1,username,,,Aclay
2714,projects,3,tasks,18,owners,1,createdAt,,,2022-04-28T15:30:02.290Z
2715,projects,3,tasks,18,owners,1,threepids,0,source,discord
2716,projects,3,tasks,18,owners,1,threepids,0,threepid,8.33602E+17
2717,projects,3,tasks,18,owners,2,id,,,668c8b24-97d3-4046-9f03-62cc090b62ec
2718,projects,3,tasks,18,owners,2,username,,,shawnzywonzie
2719,projects,3,tasks,18,owners,2,createdAt,,,2022-01-20T22:41:33.436Z
2720,projects,3,tasks,18,owners,2,threepids,0,source,discord
2721,projects,3,tasks,18,owners,2,threepids,0,threepid,8.07644E+17
2722,projects,3,tasks,18,owners,2,threepids,1,source,metamask
2723,projects,3,tasks,18,owners,2,threepids,1,threepid,0xF67825D3bdE95a0Bbb1a063e06D51b79e7061C05
2724,projects,3,tasks,18,owners,2,threepids,2,source,github
2725,projects,3,tasks,18,owners,2,threepids,2,threepid,90860023
2726,projects,3,tasks,18,owners,3,id,,,6d116b00-8a36-427f-af7e-607e6deed574
2727,projects,3,tasks,18,owners,3,username,,,lion917
2728,projects,3,tasks,18,owners,3,createdAt,,,2022-02-21T18:30:47.726Z
2729,projects,3,tasks,18,owners,3,threepids,0,source,discord
2730,projects,3,tasks,18,owners,3,threepids,0,threepid,1.31099E+17
2731,projects,3,tasks,18,owners,3,threepids,1,source,metamask
2732,projects,3,tasks,18,owners,3,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
2733,projects,3,tasks,18,owners,4,id,,,855f1699-b7a7-4e1a-8861-a878efd662ad
2734,projects,3,tasks,18,owners,4,username,,,b3n1
2735,projects,3,tasks,18,owners,4,createdAt,,,2022-02-28T04:05:57.521Z
2736,projects,3,tasks,18,owners,4,threepids,0,source,metamask
2737,projects,3,tasks,18,owners,4,threepids,0,threepid,0x7b8B83e68C73AA4F00e6eD1A505dE15147AD5764
2738,projects,3,tasks,18,owners,4,threepids,1,source,discord
2739,projects,3,tasks,18,owners,4,threepids,1,threepid,8.74981E+17
2740,projects,3,tasks,18,assignees,0,id,,,4cddd551-434f-48b3-8002-6378f9f9093c
2741,projects,3,tasks,18,assignees,0,username,,,Elaheh
2742,projects,3,tasks,18,assignees,0,createdAt,,,2022-03-28T06:46:09.240Z
2743,projects,3,tasks,18,assignees,0,threepids,0,source,discord
2744,projects,3,tasks,18,assignees,0,threepids,0,threepid,8.10952E+17
2745,projects,3,tasks,18,assignees,0,threepids,1,source,metamask
2746,projects,3,tasks,18,assignees,0,threepids,1,threepid,0x11f4c72e750407fa9572D0B3BE8AFcfD8f6FA16b
2747,projects,3,tasks,18,submissions,0,id,,,03499207-4c58-48e8-bba2-79aea6cf0cc9
2748,projects,3,tasks,18,submissions,0,createdAt,,,2022-05-15T04:09:23.974Z
2749,projects,3,tasks,18,submissions,0,updatedAt,,,2022-05-16T19:42:32.480Z
2750,projects,3,tasks,18,submissions,0,status,,,PENDING
2751,projects,3,tasks,18,submissions,0,user,id,,4cddd551-434f-48b3-8002-6378f9f9093c
2752,projects,3,tasks,18,submissions,0,user,username,,Elaheh
2753,projects,3,tasks,18,submissions,0,user,createdAt,,2022-03-28T06:46:09.240Z
2754,projects,3,tasks,18,submissions,0,user,threepids,0,discord
2755,projects,3,tasks,18,submissions,0,user,threepids,0,8.10952E+17
2756,projects,3,tasks,18,submissions,0,user,threepids,1,metamask
2757,projects,3,tasks,18,submissions,0,user,threepids,1,0x11f4c72e750407fa9572D0B3BE8AFcfD8f6FA16b
2758,projects,4,id,,,,,,,51ae1210-f170-467b-94a2-845947067e24
2759,projects,4,slug,,,,,,,dtech-open-bounties
2760,projects,4,name,,,,,,,dTech Open bounties
2761,projects,4,createdAt,,,,,,,2022-05-16T10:51:36.823Z
2762,projects,4,workspaceId,,,,,,,a340fd5a-af7c-4526-ad43-018f5f59abe3
2763,projects,4,tasks,0,id,,,,,9a5c5764-aceb-40b8-886d-e5faa7c3842a
2764,projects,4,tasks,0,name,,,,,Community review Tech Doc. III Part Dev. (CLI) 2/2 (DTG.P2.M5.N3)
2765,projects,4,tasks,0,status,,,,,IN_PROGRESS
2766,projects,4,tasks,0,priority,,,,,MEDIUM
2767,projects,4,tasks,0,tags,0,label,,,documentation
2768,projects,4,tasks,0,createdAt,,,,,2022-05-17T16:01:31.397Z
2769,projects,4,tasks,0,updatedAt,,,,,2022-06-01T18:47:14.863Z
2770,projects,4,tasks,0,doneAt,,,,,
2771,projects,4,tasks,0,rewards,0,id,,,3ea6e9ea-ebee-455c-a63c-7c767e91121b
2772,projects,4,tasks,0,rewards,0,amount,,,600000000
2773,projects,4,tasks,0,rewards,0,peggedToUsd,,,FALSE
2774,projects,4,tasks,0,rewards,0,token,type,,ERC20
2775,projects,4,tasks,0,rewards,0,token,name,,USD Coin
2776,projects,4,tasks,0,rewards,0,token,symbol,,USDC
2777,projects,4,tasks,0,rewards,0,token,network,name,Ethereum Mainnet
2778,projects,4,tasks,0,rewards,0,token,network,slug,ethereum-mainnet
2779,projects,4,tasks,0,owners,0,id,,,4355df80-2983-4c9d-93ae-c5c9652ca3b1
2780,projects,4,tasks,0,owners,0,username,,,Carla78
2781,projects,4,tasks,0,owners,0,createdAt,,,2022-02-27T20:35:16.843Z
2782,projects,4,tasks,0,owners,0,threepids,0,source,discord
2783,projects,4,tasks,0,owners,0,threepids,0,threepid,4.54949E+17
2784,projects,4,tasks,0,owners,0,threepids,1,source,metamask
2785,projects,4,tasks,0,owners,0,threepids,1,threepid,0xa26b6Fa135d2932C877CB67C3D4470089e14290c
2786,projects,4,tasks,0,owners,1,id,,,fed7a679-9f81-44ec-afe2-52cc9c96f636
2787,projects,4,tasks,0,owners,1,username,,,barukimang
2788,projects,4,tasks,0,owners,1,createdAt,,,2022-03-04T09:46:52.901Z
2789,projects,4,tasks,0,owners,1,threepids,0,source,discord
2790,projects,4,tasks,0,owners,1,threepids,0,threepid,3.89019E+17
2791,projects,4,tasks,0,owners,1,threepids,1,source,metamask
2792,projects,4,tasks,0,owners,1,threepids,1,threepid,0x42c9A3f034592C39028AEa70A6e69Fbc6cCf6C31
2793,projects,4,tasks,0,assignees,0,id,,,6369250d-164c-49ed-9f26-8847fea42229
2794,projects,4,tasks,0,assignees,0,username,,,SoulGenesis
2795,projects,4,tasks,0,assignees,0,createdAt,,,2022-05-29T09:57:16.450Z
2796,projects,4,tasks,0,assignees,0,threepids,0,source,discord
2797,projects,4,tasks,0,assignees,0,threepids,0,threepid,5.7324E+17
2798,projects,4,tasks,0,assignees,0,threepids,1,source,metamask
2799,projects,4,tasks,0,assignees,0,threepids,1,threepid,0xfbD8eb2aAd1cbFca38E33917B0CD70981172bf1B
2800,projects,4,tasks,0,applications,0,id,,,0f03da49-54dc-48fa-a2c0-6da8bd86ed41
